row_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,competitor_analysis_image_r2_urls,supernova_rewrite_image_r2_urls,page_rank
42,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09292026745483952129,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09292026745483952129?region=IN,YouTubeVideo,2026-06-21,"2688,2056,2804,2608,2031,2642,2484,2638,2410,2170,2788,2203,2368,2764,2300,2498,2208,2352,2196,2586,2356,2372,2152,2233,2032,2191,2428,2674,2705,2050,2818,2144,2348,2112,2276,2440,2792,2246,2504,2756,2040,2578,2682,2704,2218,2398,2826,2604,2862,2724,2458,2360,2442,2380,2620,2528,2752,2616,2012,2008,2470,2703,2250,2100,2840,2076",1,3,Parla l&#39;italiano con Busuu,DOWNLOAD,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,42
43,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09292026745483952129,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09292026745483952129?region=IN,YouTubeVideo,2026-06-21,"2688,2056,2804,2608,2031,2642,2484,2638,2410,2170,2788,2203,2368,2764,2300,2498,2208,2352,2196,2586,2356,2372,2152,2233,2032,2191,2428,2674,2705,2050,2818,2144,2348,2112,2276,2440,2792,2246,2504,2756,2040,2578,2682,2704,2218,2398,2826,2604,2862,2724,2458,2360,2442,2380,2620,2528,2752,2616,2012,2008,2470,2703,2250,2100,2840,2076",2,3,Con Busuu puoi superare le prove di l&#39;italiano. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,43
44,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-06-21,"2246,2250,2705,2428,2076,2100,2616,2620,2528,2840,2752,2056,2050,2818,2191,2380,2372,2703,2032,2724,2356,2470,2196,2442,2578,2040,2826,2203,2788,2756,2208,2300,2504,2440,2642,2804,2276,2792,2348",0,4,,,,,,,,,,,,,,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,44
45,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-06-21,"2246,2250,2705,2428,2076,2100,2616,2620,2528,2840,2752,2056,2050,2818,2191,2380,2372,2703,2032,2724,2356,2470,2196,2442,2578,2040,2826,2203,2788,2756,2208,2300,2504,2440,2642,2804,2276,2792,2348",1,4,,,,,,,,,,,,,,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,45
46,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-06-21,"2246,2250,2705,2428,2076,2100,2616,2620,2528,2840,2752,2056,2050,2818,2191,2380,2372,2703,2032,2724,2356,2470,2196,2442,2578,2040,2826,2203,2788,2756,2208,2300,2504,2440,2642,2804,2276,2792,2348",2,4,,,,,,,,,,,,,,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,46
47,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-06-21,"2246,2250,2705,2428,2076,2100,2616,2620,2528,2840,2752,2056,2050,2818,2191,2380,2372,2703,2032,2724,2356,2470,2196,2442,2578,2040,2826,2203,2788,2756,2208,2300,2504,2440,2642,2804,2276,2792,2348",3,4,,,,,,,,,,,,,,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,47
50,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-06-14,"2191,2818,2250,2056,2705,2348,2642,2440,2276,2792,2804,2246,2788,2504,2300,2208,2203,2578,2756,2826,2040,2724,2372,2752,2380,2196,2032,2356,2050,2470,2528,2703,2442,2100,2616,2620,2076,2428,2840",4,5,,,,,,,,,,,,,,2026-06-15,html5-captured-locally,,2026-06-03,2026-06-15,,,,,50
48,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09600301837085310977,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09600301837085310977?region=IN,Image,2026-06-22,"2724,2032,2203,2862,2372,2860,2604,2218,2764,2504,2300,2231,2704,2586,2440,2642,2484,2792,2804,2170,2682,2276,2144,2348,2250,2056,2608,2076,2705,2100,2104,2616,2524,2050,2116,2012,2818,2360,2356,2840,2620,2458,2124,2528,2703,2380,2191,2752,2214,2566,2428",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/17948779057161612166,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR09600301837085310977.jpg,2026-06-03,2026-06-22,,,,,48
51,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR11138142794705534977,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR11138142794705534977?region=IN,YouTubeVideo,2026-06-04,"2056,2250,2203,2040,2724,2528,2620,2616,2840,2578,2703,2642,2208,2380,2356,2276,2752,2372,2246,2348",0,1,Some controls cannot be shown due to the small ad.You can see it in fullscreen mode.,,,,,B7GCSviOVJI,https://www.youtube.com/watch?v=B7GCSviOVJI,,,,,,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR11138142794705534977.mp4,2026-06-03,2026-06-22,,,,,51
52,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR11517009814165127169,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR11517009814165127169?region=IN,Image,2026-06-22,"2276,2124,2840,2356,2203,2100,2724,2380,2642,2616,2250,2528,2348,2040",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/16655206518675765826,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR11517009814165127169.jpg,2026-06-03,2026-06-22,,,,,52
53,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR11517009814165127169,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR11517009814165127169?region=IN,Image,2026-06-02,"2040,2203,2124,2840,2356,2724,2100,2276,2380,2642,2250,2348,2616,2528",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/16655206518675765826,,2026-06-03,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR11517009814165127169.jpg,2026-06-03,2026-06-03,,,,,
54,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR11517009814165127169,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR11517009814165127169?region=IN,Image,2026-06-02,"2040,2203,2124,2840,2356,2724,2100,2276,2380,2642,2250,2348,2616,2528",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/16655206518675765826,,2026-06-03,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR11517009814165127169.jpg,2026-06-03,2026-06-03,,,,,
53,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR12408200959556059137,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR12408200959556059137?region=IN,Image,2025-12-06,"2616,2356,2826,2724,2348,2380,2642,2440,2203,2100",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/8884310641036981127/index.html,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR12408200959556059137.jpg,2026-06-03,2026-06-22,,,,,53
54,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR13161052376573935617,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR13161052376573935617?region=IN,Image,2026-06-20,"2703,2100,2620,2050,2840,2276,2484,2124,2642,2170,2428,2440,2792,2804,2608,2348,2764,2203,2218,2300,2360,2586,2704,2356,2380,2566,2724,2032,2104,2616,2191,2250,2818,2076,2116",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/6844393818826724566,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR13161052376573935617.jpg,2026-06-03,2026-06-22,,,,,54
55,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR13161052376573935617,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR13161052376573935617?region=IN,Image,2026-06-20,"2703,2100,2620,2050,2840,2276,2484,2124,2642,2170,2428,2440,2792,2804,2608,2348,2764,2203,2218,2300,2360,2586,2704,2356,2380,2566,2724,2032,2104,2616,2191,2250,2818,2076,2116",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/6844393818826724566,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR13161052376573935617.jpg,2026-06-03,2026-06-22,,,,,55
56,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR13161052376573935617,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR13161052376573935617?region=IN,Image,2026-06-20,"2703,2100,2620,2050,2840,2276,2484,2124,2642,2170,2428,2440,2792,2804,2608,2348,2764,2203,2218,2300,2360,2586,2704,2356,2380,2566,2724,2032,2104,2616,2191,2250,2818,2076,2116",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/6844393818826724566,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR13161052376573935617.jpg,2026-06-03,2026-06-22,,,,,56
57,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR13503526609126162433,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR13503526609126162433?region=IN,Image,2026-06-21,"2124,2840,2724,2586,2348,2804,2608,2642,2356,2484,2100,2032,2792,2170,2050,2250,2616,2380,2076",0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/6055446935942826814,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR13503526609126162433.jpg,2026-06-03,2026-06-22,,,,,57
58,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR13503526609126162433,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR13503526609126162433?region=IN,Image,2026-06-21,"2124,2840,2724,2586,2348,2804,2608,2642,2356,2484,2100,2032,2792,2170,2050,2250,2616,2380,2076",1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/6055446935942826814,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR13503526609126162433.jpg,2026-06-03,2026-06-22,,,,,58
59,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR13503526609126162433,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR13503526609126162433?region=IN,Image,2026-06-03,"2616,2170,2642,2100,2032,2484,2792,2050,2250,2076,2124,2840,2586,2724,2348,2608,2804,2380,2356",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/6055446935942826814,,2026-06-04,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR13503526609126162433.jpg,2026-06-03,2026-06-05,,,,,
59,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR13570237484276645889,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR13570237484276645889?region=IN,Image,2026-06-19,"2124,2840,2356",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/14613383711352140608,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR13570237484276645889.jpg,2026-06-03,2026-06-22,,,,,59
60,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR13607785462767812609,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR13607785462767812609?region=IN,Image,2026-06-21,"2616,2792,2642,2688,2703,2191,2100,2804,2470,2682,2246,2440,2528,2499,2392,2352,2578,2348,2807,2203,2208,2300,2752,2442,2410,2233,2380,2414,2784,2356,2070,2705,2056,2428,2250,2376,2620",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/10985227566807055179,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR13607785462767812609.jpg,2026-06-03,2026-06-22,,,,,60
61,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14166047442205671425,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14166047442205671425?region=IN,YouTubeVideo,2026-06-21,"2756,2203,2752,2372,2356,2442,2380,2196,2724,2056,2674,2076,2250,2616,2191,2703,2620,2428,2528,2705,2818,2440,2100,2470,2246,2642,2276,2792,2348,2040,2578,2826,2392,2208,2300,2504",0,4,Con Busuu Puoi Superare Le Prove Di Giapponese. Esercitati Con I Madrelingua Oggi Stesso!,Installa,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,61
62,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14166047442205671425,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14166047442205671425?region=IN,YouTubeVideo,2026-06-21,"2756,2203,2752,2372,2356,2442,2380,2196,2724,2056,2674,2076,2250,2616,2191,2703,2620,2428,2528,2705,2818,2440,2100,2470,2246,2642,2276,2792,2348,2040,2578,2826,2392,2208,2300,2504",1,4,Con Busuu Puoi Superare Le Prove Di Giapponese. Esercitati Con I Madrelingua Oggi Stesso!,Installa,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,62
63,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14166047442205671425,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14166047442205671425?region=IN,YouTubeVideo,2026-06-21,"2756,2203,2752,2372,2356,2442,2380,2196,2724,2056,2674,2076,2250,2616,2191,2703,2620,2428,2528,2705,2818,2440,2100,2470,2246,2642,2276,2792,2348,2040,2578,2826,2392,2208,2300,2504",2,4,Installa app - Busuu: Impara le lingue,Installa,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,63
64,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14166047442205671425,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14166047442205671425?region=IN,YouTubeVideo,2026-06-21,"2756,2203,2752,2372,2356,2442,2380,2196,2724,2056,2674,2076,2250,2616,2191,2703,2620,2428,2528,2705,2818,2440,2100,2470,2246,2642,2276,2792,2348,2040,2578,2826,2392,2208,2300,2504",3,4,Con Busuu Puoi Superare Le Prove Di Giapponese. Esercitati Con I Madrelingua Oggi Stesso!,Installa,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,64
65,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14271934810007011329,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14271934810007011329?region=IN,YouTubeVideo,2026-06-21,"2504,2372,2826,2380,2203,2356,2032,2442,2196,2752,2076,2705,2724,2428,2250,2616,2100,2470,2528,2620,2191,2056,2818,2703,2440,2276,2792,2348,2642,2040,2368,2756,2300",0,3,Lezioni di spagnolo con Busuu,DOWNLOAD,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,65
66,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14271934810007011329,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14271934810007011329?region=IN,YouTubeVideo,2026-06-21,"2504,2372,2826,2380,2203,2356,2032,2442,2196,2752,2076,2705,2724,2428,2250,2616,2100,2470,2528,2620,2191,2056,2818,2703,2440,2276,2792,2348,2642,2040,2368,2756,2300",1,3,Con Busuu puoi superare le prove di spagnolo. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,66
67,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14271934810007011329,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14271934810007011329?region=IN,YouTubeVideo,2026-06-21,"2504,2372,2826,2380,2203,2356,2032,2442,2196,2752,2076,2705,2724,2428,2250,2616,2100,2470,2528,2620,2191,2056,2818,2703,2440,2276,2792,2348,2642,2040,2368,2756,2300",2,3,Lezioni di spagnolo con Busuu,DOWNLOAD,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,67
68,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14460486760519434241,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14460486760519434241?region=IN,Image,2026-06-21,"2356,2032,2840,2124,2380,2616,2724",0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3989466107229558290,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR14460486760519434241.jpg,2026-06-03,2026-06-22,,,,,68
69,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14460486760519434241,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14460486760519434241?region=IN,Image,2026-06-21,"2356,2032,2840,2124,2380,2616,2724",1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3989466107229558290,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR14460486760519434241.jpg,2026-06-03,2026-06-22,,,,,69
70,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR15022494260677050369,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR15022494260677050369?region=IN,Image,2026-06-14,"2642,2724,2826,2356,2380,2792,2616,2100,2032",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/13239224460319550133,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR15022494260677050369.jpg,2026-06-03,2026-06-22,,,,,70
71,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR15869509812002750465,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR15869509812002750465?region=IN,Image,2026-06-22,"2356,2840,2124",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/14803750394108369431,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR15869509812002750465.jpg,2026-06-03,2026-06-22,,,,,71
73,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR15869509812002750465,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR15869509812002750465?region=IN,Image,2026-06-04,"2356,2840,2124",1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/14803750394108369431,,2026-06-04,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR15869509812002750465.jpg,2026-06-03,2026-06-05,,,,,
72,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR16294105812119322625,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR16294105812119322625?region=IN,Image,2026-06-21,"2616,2032,2840,2124,2356,2250,2484,2792,2203,2724,2380,2348",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/7005100924122969465,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR16294105812119322625.jpg,2026-06-03,2026-06-22,,,,,72
75,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR16294105812119322625,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR16294105812119322625?region=IN,Image,2026-06-04,"2380,2792,2356,2124,2840,2032,2484,2250,2203,2348,2724,2616",1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/7005100924122969465,,2026-06-04,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR16294105812119322625.jpg,2026-06-03,2026-06-05,,,,,
73,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR16947020212106952705,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR16947020212106952705?region=IN,YouTubeVideo,2026-06-21,"2784,2312,2826,2578,2356,2372,2233,2196,2462,2191,2032,2674,2428,2818,2705,2608,2804,2484,2638,2410,2300,2208,2788,2642,2203,2834,2764,2352,2392,2498,2070,2724,2442,2214,2404,2360,2752,2703,2616,2100,2620,2008,2380,2528,2250,2840,2470,2056,2348,2474,2076,2246,2276,2792,2704,2504,2440,2756,2040,2132",0,4,Con Busuu puoi superare le prove di l&#39;inglese. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,73
74,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR16947020212106952705,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR16947020212106952705?region=IN,YouTubeVideo,2026-06-21,"2784,2312,2826,2578,2356,2372,2233,2196,2462,2191,2032,2674,2428,2818,2705,2608,2804,2484,2638,2410,2300,2208,2788,2642,2203,2834,2764,2352,2392,2498,2070,2724,2442,2214,2404,2360,2752,2703,2616,2100,2620,2008,2380,2528,2250,2840,2470,2056,2348,2474,2076,2246,2276,2792,2704,2504,2440,2756,2040,2132",1,4,Installa app - Busuu: Impara le lingue,Installa,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,74
75,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR16947020212106952705,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR16947020212106952705?region=IN,YouTubeVideo,2026-06-21,"2784,2312,2826,2578,2356,2372,2233,2196,2462,2191,2032,2674,2428,2818,2705,2608,2804,2484,2638,2410,2300,2208,2788,2642,2203,2834,2764,2352,2392,2498,2070,2724,2442,2214,2404,2360,2752,2703,2616,2100,2620,2008,2380,2528,2250,2840,2470,2056,2348,2474,2076,2246,2276,2792,2704,2504,2440,2756,2040,2132",2,4,Con Busuu puoi superare le prove di l&#39;inglese. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,75
76,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR16947020212106952705,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR16947020212106952705?region=IN,YouTubeVideo,2026-06-21,"2784,2312,2826,2578,2356,2372,2233,2196,2462,2191,2032,2674,2428,2818,2705,2608,2804,2484,2638,2410,2300,2208,2788,2642,2203,2834,2764,2352,2392,2498,2070,2724,2442,2214,2404,2360,2752,2703,2616,2100,2620,2008,2380,2528,2250,2840,2470,2056,2348,2474,2076,2246,2276,2792,2704,2504,2440,2756,2040,2132",3,4,Con Busuu puoi superare le prove di l&#39;inglese. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-06-22,html5-banner-no-mp4,,2026-06-03,2026-06-22,,,,,76
77,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR17400594425289113601,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR17400594425289113601?region=IN,Image,2026-06-22,"2442,2300,2175,2356,2458,2724,2756,2586,2704,2203,2474,2638,2792,2348,2100,2528,2608,2191,2276,2050,2056,2440,2254,2642,2616,2620,2196,2250,2360,2380,2032",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/18078234361545582797,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR17400594425289113601.jpg,2026-06-03,2026-06-22,,,,,77
78,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR17657357706366812161,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR17657357706366812161?region=IN,Image,2026-06-21,"2620,2705,2703,2440,2380,2356,2642,2792,2724,2040,2276,2348,2756,2203,2300,2191,2616,2250,2528,2100",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/14486242524336462206,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR17657357706366812161.jpg,2026-06-03,2026-06-22,,,,,78
79,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR17799953781689942017,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR17799953781689942017?region=IN,Image,2026-06-22,"2704,2356,2214,2380,2372,2032,2752,2566,2724,2250,2076,2056,2705,2100,2616,2620,2528,2050,2428,2703,2191,2840,2124,2484,2170,2440,2246,2276,2348,2608,2578,2792,2642,2203,2040,2352,2300,2586",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/13416104143753735722,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR17799953781689942017.jpg,2026-06-03,2026-06-22,,,,,79
80,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR18034156630353903617,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR18034156630353903617?region=IN,Image,2026-06-22,"2616,2124,2300,2276,2380,2032,2484,2792,2724,2608,2642,2348,2170,2076,2840,2356,2203,2250,2586,2050,2704,2620",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9021156649796241312,,2026-06-22,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR18034156630353903617.jpg,2026-06-03,2026-06-22,,,,,80
84,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR18034156630353903617,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR18034156630353903617?region=IN,Image,2026-06-04,"2484,2356,2032,2792,2124,2050,2586,2616,2704,2620,2300,2250,2203,2076,2840,2724,2276,2380,2608,2642,2348,2170",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9021156649796241312,,2026-06-04,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR18034156630353903617.jpg,2026-06-03,2026-06-05,,,,,
85,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR18034156630353903617,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR18034156630353903617?region=IN,Image,2026-06-04,"2484,2356,2032,2792,2124,2050,2586,2616,2704,2620,2300,2250,2203,2076,2840,2724,2276,2380,2608,2642,2348,2170",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9021156649796241312,,2026-06-04,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR18034156630353903617.jpg,2026-06-03,2026-06-05,,,,,
