row_rank,page_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,version_index,version_id,version_start_date,version_end_date,version_primary_text,version_description,version_cta_label,version_destination_url,version_platforms_distribution,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date
1,1,PW Talk,631251720065425,PW Talk,,IN,1542662291202539,https://www.facebook.com/ads/library/?id=1542662291202539,2026-05-20,,false,true,2,0,1542662291202539,2026-05-20,,Research says personal AI teacher helps learn Spoken English 5 times faster. Try PW Talk.,₹7 mein English practice start,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Research says personal AI teacher helps learn Spoken English 5 times faster. Try PW Talk.,₹7 mein English practice start,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Video,"Facebook,Instagram,Messenger,Threads",1,0,9:16,https://video.fblr20-1.fna.fbcdn.net/o1/v/t2/f2/m366/AQM2zVF8FCPO9zM0hvGgj5vnj53t2i7Dq2HK8easxNHOBs5H2OjU-WK-xeVdhmKp_wkGAIEjzs4BgO929p_-ky0moD99psqxk484qXLRYXLa4Q.mp4?_nc_cat=110&_nc_oc=AdoJSZ2jDoG3QT5pxzsIhLC29A4gGYsSicE3kcD14AqFFOv7QlnShbq4KFw9c2_DTKMq2bxoaobBPvK4mbzgvRp9&_nc_sid=b66105&_nc_ht=video.fblr20-1.fna.fbcdn.net&_nc_ohc=Ouo4LKrd9FYQ7kNvwHauok7&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjI2MTIzMjA5OTAwNjg1Mjc3LCJhc3NldF9hZ2VfZGF5cyI6NTAsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjo3NCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=3cf79080436f4b1e&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC85QjRCNDlBNDc5MTJBMDRGM0Q5RkQ0RjQ2NUE0MUZBRV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50L0E4NDkwNTgyMzc2RTg0RjAwQjhFREJERTUxRDM0NDkyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa636_o-LrnXBUCKAJDMywXQFKj1wo9cKQYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=z7y2cCR8N1NmNfNot66RAw&_nc_ss=7f289&_nc_zt=28&oh=00_AQDtPa2zNntq0GpFhQVZM-YqvqZ8_KXIdOobcnKJtlIJSw&oe=6A57E862,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/704149540_4244543025784459_2322897521926013881_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=2j57bLWfb3oQ7kNvwHhKx9w&_nc_oc=AdqREhzCuztf7rLkAC3zzcBuYH-Kqzct_DLCb2iAcakq-Y7DK_XAeHrMvE7CUQqDBTcW8AFcOJ4F4rMpFflKnyrk&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=z7y2cCR8N1NmNfNot66RAw&_nc_ss=7f289&oh=00_AQC4McEtqGgKoAXPyw_EQ1I_zs4DidgxxnH_Kai0_sHEWA&oe=6A57F371,2026-07-15T20:06:58.000Z,2026-07-11
2,1,PW Talk,631251720065425,PW Talk,,IN,1542662291202539,https://www.facebook.com/ads/library/?id=1542662291202539,2026-05-20,,false,true,2,1,1742602170430988,2026-05-24,,Research says personal AI teacher helps learn Spoken English 5 times faster. Try PW Talk.,₹7 mein English practice start,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Research says personal AI teacher helps learn Spoken English 5 times faster. Try PW Talk.,₹7 mein English practice start,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Video,"Facebook,Instagram,Messenger,Threads",1,0,9:16,https://video.fblr20-1.fna.fbcdn.net/o1/v/t2/f2/m366/AQM2zVF8FCPO9zM0hvGgj5vnj53t2i7Dq2HK8easxNHOBs5H2OjU-WK-xeVdhmKp_wkGAIEjzs4BgO929p_-ky0moD99psqxk484qXLRYXLa4Q.mp4?_nc_cat=110&_nc_oc=AdoJSZ2jDoG3QT5pxzsIhLC29A4gGYsSicE3kcD14AqFFOv7QlnShbq4KFw9c2_DTKMq2bxoaobBPvK4mbzgvRp9&_nc_sid=b66105&_nc_ht=video.fblr20-1.fna.fbcdn.net&_nc_ohc=Ouo4LKrd9FYQ7kNvwHauok7&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjI2MTIzMjA5OTAwNjg1Mjc3LCJhc3NldF9hZ2VfZGF5cyI6NTAsInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjo3NCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=3cf79080436f4b1e&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC85QjRCNDlBNDc5MTJBMDRGM0Q5RkQ0RjQ2NUE0MUZBRV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50L0E4NDkwNTgyMzc2RTg0RjAwQjhFREJERTUxRDM0NDkyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa636_o-LrnXBUCKAJDMywXQFKj1wo9cKQYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=z7y2cCR8N1NmNfNot66RAw&_nc_ss=7f289&_nc_zt=28&oh=00_AQDtPa2zNntq0GpFhQVZM-YqvqZ8_KXIdOobcnKJtlIJSw&oe=6A57E862,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/706317834_1561925468821430_4411923264852405043_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Hbzb4NYvFegQ7kNvwHOw5De&_nc_oc=Adqz7wT-XM5Y4tw_7NPGKJtLV-fxOq48NHbVptxOn-hZc8YOtVepdHWajZkXHj3gRbo2Jkn7eLv0oqQdelww28TG&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=z7y2cCR8N1NmNfNot66RAw&_nc_ss=7f289&oh=00_AQCqSMzHJSRy6LoAEaF3otqWVQiPt3psEV6KE9ppxD5dTw&oe=6A5800A4,2026-07-15T20:06:58.000Z,2026-07-11
3,2,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,0,1668604657811317,2026-05-18,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/702163495_952414001013885_7574088776990535184_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WosbHHTpO4YQ7kNvwHkrHa8&_nc_oc=AdoZwUq9-EuwWvPOuJZO_W6-yp33FKSRJwGSUx1IPA2_FiAifAu6n4nXRVZcrbfAX1P47rP-zrJYJDFSPCrcDVLF&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=z7y2cCR8N1NmNfNot66RAw&_nc_ss=7f289&oh=00_AQACEI-i4AEtRcR7GHy8jZMZlNDgojLJNn5_DQWgyx3V2g&oe=6A57DB9A,2026-07-15T19:12:26.000Z,2026-07-11
4,2,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,1,993950393129175,2026-05-25,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/702163495_952414001013885_7574088776990535184_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WosbHHTpO4YQ7kNvwHkrHa8&_nc_oc=AdoZwUq9-EuwWvPOuJZO_W6-yp33FKSRJwGSUx1IPA2_FiAifAu6n4nXRVZcrbfAX1P47rP-zrJYJDFSPCrcDVLF&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=z7y2cCR8N1NmNfNot66RAw&_nc_ss=7f289&oh=00_AQACEI-i4AEtRcR7GHy8jZMZlNDgojLJNn5_DQWgyx3V2g&oe=6A57DB9A,2026-07-15T19:12:26.000Z,2026-07-11
5,2,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,2,1342264517883122,2026-06-15,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/725127875_27190226110645797_994262662786613965_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=eQUBJopadFMQ7kNvwHuSMIR&_nc_oc=Adp8hZ6R-zQ6vO6UYFUrn5t1bvnr4UUgnxN6MqiTgB4NteY2dDAwke9_bMyc76SjtmfhLoyHuB_zmBFxnJNjYXah&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=BUhsu7Uu1C1JhFyUaujcoQ&_nc_ss=7f289&oh=00_AQDPi5QAuid4_vE0tZlvIVd6GPpxWhs1-mHLy0sYylyXFw&oe=6A57D983,2026-07-15T19:03:31.000Z,2026-07-11
6,2,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,3,1026014553618774,2026-07-09,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/744251291_1930715850940840_944404035461089073_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=zbnMMgb7_AIQ7kNvwEP_tRm&_nc_oc=AdoSLZ_lH1rbxr2b3GQ9SWXVFcunI_-hF8137k03VloHYWHtIdtN6Bs2Tlh6a-waoTrEO3Y_fUEx5KnUdtJ0Z0wR&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=ZoYkK0lp18Zm5VA49zNPng&_nc_ss=7f289&oh=00_AQBTGtaCDaHlQ7pGezAtoU3lLyjbHQ3f2FcHtpIEeU6lHw&oe=6A57E7A2,2026-07-15T20:03:46.000Z,2026-07-11
7,2,PW Talk,631251720065425,PW Talk,,IN,1668604657811317,https://www.facebook.com/ads/library/?id=1668604657811317,2026-05-18,,false,true,5,4,2249037989185305,2026-07-09,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/742011820_854191680860460_4234859354072469413_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=M3cMmpifft8Q7kNvwHMX1yF&_nc_oc=AdoXNoYJUVwRWq0P8yhczrP_NUdhd7wc9QnZ2AxIr6U3vW7bRx0zDg0Z5YRmHa0W6u7My9dUhN5LjRGu11JEu5hK&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=f9Vp-ugcmHGAjx7IMnRj6g&_nc_ss=7f289&oh=00_AQBe14tMGLsB0b1bNkw2NgGjL9CpaCoqgTlrVaxKysOumQ&oe=6A57D9C9,2026-07-15T19:04:41.000Z,2026-07-11
8,3,PW Talk,631251720065425,PW Talk,,IN,1616029346132773,https://www.facebook.com/ads/library/?id=1616029346132773,2026-05-27,,false,true,2,0,1616029346132773,2026-05-27,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-4.fna.fbcdn.net/v/t39.35426-6/708928107_1471413010895176_8966762969006792538_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=2QMj-DBFP4UQ7kNvwEzGJcS&_nc_oc=AdptUnoNrp9qmU6KZs-w9WShKI2hR6i_5vpAyUtSFPn8WiaQdiCnzEH-Fo3KQYtUagRH46i_pzKghTfaH8mpd1oR&_nc_zt=14&_nc_ht=scontent.fblr20-4.fna&_nc_gid=z7y2cCR8N1NmNfNot66RAw&_nc_ss=7f289&oh=00_AQBvUzYyff6kZ_CGtFHfIbZ0Mb6MIRdw99V7TeMY3LFwwQ&oe=6A57E3A2,2026-07-15T19:46:42.000Z,2026-07-11
9,3,PW Talk,631251720065425,PW Talk,,IN,1616029346132773,https://www.facebook.com/ads/library/?id=1616029346132773,2026-05-27,,false,true,2,1,1293646232953830,2026-05-24,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,9:16,,https://scontent.fblr20-3.fna.fbcdn.net/v/t39.35426-6/707160501_1964339064197831_6276083757988749104_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ecSq0tAnGakQ7kNvwFenYlc&_nc_oc=AdoUqdovJ_3BANlh7Ezj08-sUw5VZE2lNdptSAdxQ0nbUa5XhygHlsqNtHi9Zb1LUrl1G7eFhkegH0Z9ZTcf-AIV&_nc_zt=14&_nc_ht=scontent.fblr20-3.fna&_nc_gid=z7y2cCR8N1NmNfNot66RAw&_nc_ss=7f289&oh=00_AQC3iHK6HVD38LJdMAfGnd61Ta5hkWgVmaNohVFMdzZdRA&oe=6A57F04E,2026-07-15T20:40:46.000Z,2026-07-11
10,4,PW Talk,631251720065425,PW Talk,,IN,1928172847901225,https://www.facebook.com/ads/library/?id=1928172847901225,2026-06-23,,false,true,5,0,1928172847901225,2026-06-23,,Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,"Facebook,Instagram,Messenger,Threads",Master English with PhysicsWallah’s PW Talk—now at 85% OFF.,PW Talk by PhysicsWallah,Download,http://play.google.com/store/apps/details?id=com.pw.pwtalk,Image,"Facebook,Instagram,Messenger,Threads",1,0,1:1,,https://scontent.fblr20-1.fna.fbcdn.net/v/t39.35426-6/728325942_1046541481057879_6067707458920581963_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=GFWvvNC7zw0Q7kNvwF--0xG&_nc_oc=Ado-x0Refx-waN_IY1zk7L9M7WqTeM4bSEXTOeLW5TVEKuKzVVYJJ8LL9SmRgPQvbWnbHDFh0JhHnC5J4oKEDv8-&_nc_zt=14&_nc_ht=scontent.fblr20-1.fna&_nc_gid=z7y2cCR8N1NmNfNot66RAw&_nc_ss=7f289&oh=00_AQBQlXX64LY5ZpJZ95eonIKz9FB3iARZ8MLFOXDIc6MsbA&oe=6A57E45C,2026-07-15T19:49:48.000Z,2026-07-11
