row_rank,page_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag
66,66,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14166047442205671425,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14166047442205671425?region=IN,YouTubeVideo,2026-06-14,"2356,2752,2372,2442,2380,2196,2724,2250,2056,2674,2076,2100,2616,2191,2703,2620,2528,2428,2705,2818,2440,2470,2246,2642,2276,2792,2348,2578,2040,2826,2392,2203,2208,2300,2504,2756",3,4,Con Busuu Puoi Superare Le Prove Di Giapponese. Esercitati Con I Madrelingua Oggi Stesso!,Installa,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
67,67,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14271934810007011329,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14271934810007011329?region=IN,YouTubeVideo,2026-06-15,"2040,2826,2203,2724,2368,2756,2504,2300,2792,2440,2276,2642,2348,2056,2705,2100,2616,2620,2703,2250,2076,2470,2528,2356,2191,2428,2818,2380,2372,2032,2442,2196,2752",0,3,Con Busuu puoi superare le prove di spagnolo. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
68,68,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14271934810007011329,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14271934810007011329?region=IN,YouTubeVideo,2026-06-15,"2040,2826,2203,2724,2368,2756,2504,2300,2792,2440,2276,2642,2348,2056,2705,2100,2616,2620,2703,2250,2076,2470,2528,2356,2191,2428,2818,2380,2372,2032,2442,2196,2752",1,3,Lezioni di spagnolo con Busuu,DOWNLOAD,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
69,69,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14271934810007011329,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14271934810007011329?region=IN,YouTubeVideo,2026-06-15,"2040,2826,2203,2724,2368,2756,2504,2300,2792,2440,2276,2642,2348,2056,2705,2100,2616,2620,2703,2250,2076,2470,2528,2356,2191,2428,2818,2380,2372,2032,2442,2196,2752",2,3,Lezioni di spagnolo con Busuu,DOWNLOAD,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
70,70,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14460486760519434241,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14460486760519434241?region=IN,Image,2026-06-14,"2356,2124,2840,2032,2380,2616,2724",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3989466107229558290,,2026-06-15,
71,71,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14460486760519434241,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14460486760519434241?region=IN,Image,2026-06-14,"2356,2124,2840,2032,2380,2616,2724",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3989466107229558290,,2026-06-15,
72,72,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR14460486760519434241,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR14460486760519434241?region=IN,Image,2026-06-14,"2356,2124,2840,2032,2380,2616,2724",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3989466107229558290,,2026-06-15,
73,73,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR15022494260677050369,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR15022494260677050369?region=IN,Image,2026-06-14,"2380,2356,2826,2724,2642,2792,2616,2100,2032",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/13239224460319550133,,2026-06-15,
74,74,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR15869509812002750465,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR15869509812002750465?region=IN,Image,2026-06-14,"2124,2840,2356",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/14803750394108369431,,2026-06-15,
75,75,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR16294105812119322625,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR16294105812119322625?region=IN,Image,2026-06-14,"2616,2484,2840,2124,2356,2032,2250,2792,2203,2348,2724,2380",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/7005100924122969465,,2026-06-15,
76,76,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR16947020212106952705,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR16947020212106952705?region=IN,YouTubeVideo,2026-06-14,"2752,2300,2442,2410,2788,2208,2764,2203,2392,2834,2352,2498,2608,2804,2484,2642,2191,2674,2428,2462,2196,2705,2312,2818,2784,2356,2233,2372,2032,2504,2704,2040,2132,2756,2826,2474,2578,2348,2276,2440,2792,2246,2616,2100,2620,2008,2703,2528,2470,2250,2076,2840,2056,2724,2070,2360,2214,2404,2380",0,4,Con Busuu puoi superare le prove di l&#39;inglese. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
77,77,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR16947020212106952705,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR16947020212106952705?region=IN,YouTubeVideo,2026-06-14,"2752,2300,2442,2410,2788,2208,2764,2203,2392,2834,2352,2498,2608,2804,2484,2642,2191,2674,2428,2462,2196,2705,2312,2818,2784,2356,2233,2372,2032,2504,2704,2040,2132,2756,2826,2474,2578,2348,2276,2440,2792,2246,2616,2100,2620,2008,2703,2528,2470,2250,2076,2840,2056,2724,2070,2360,2214,2404,2380",1,4,Installa app - Busuu: Impara le lingue,Installa,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
78,78,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR16947020212106952705,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR16947020212106952705?region=IN,YouTubeVideo,2026-06-14,"2752,2300,2442,2410,2788,2208,2764,2203,2392,2834,2352,2498,2608,2804,2484,2642,2191,2674,2428,2462,2196,2705,2312,2818,2784,2356,2233,2372,2032,2504,2704,2040,2132,2756,2826,2474,2578,2348,2276,2440,2792,2246,2616,2100,2620,2008,2703,2528,2470,2250,2076,2840,2056,2724,2070,2360,2214,2404,2380",2,4,Con Busuu puoi superare le prove di l&#39;inglese. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
79,79,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR16947020212106952705,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR16947020212106952705?region=IN,YouTubeVideo,2026-06-14,"2752,2300,2442,2410,2788,2208,2764,2203,2392,2834,2352,2498,2608,2804,2484,2642,2191,2674,2428,2462,2196,2705,2312,2818,2784,2356,2233,2372,2032,2504,2704,2040,2132,2756,2826,2474,2578,2348,2276,2440,2792,2246,2616,2100,2620,2008,2703,2528,2470,2250,2076,2840,2056,2724,2070,2360,2214,2404,2380",3,4,Con Busuu puoi superare le prove di l&#39;inglese. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
80,80,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR17400594425289113601,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR17400594425289113601?region=IN,Image,2026-06-14,"2704,2196,2203,2360,2032,2380,2528,2724,2356,2191,2442,2458,2050,2056,2616,2620,2254,2100,2250,2474,2642,2638,2440,2348,2608,2300,2175,2276,2792,2756,2586",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/18078234361545582797,,2026-06-15,
81,81,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR17657357706366812161,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR17657357706366812161?region=IN,Image,2026-06-14,"2348,2380,2276,2356,2300,2191,2616,2528,2100,2040,2620,2203,2756,2703,2705,2724,2440,2250,2642,2792",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/14486242524336462206,,2026-06-15,
82,82,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR17799953781689942017,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR17799953781689942017?region=IN,Image,2026-06-14,"2076,2705,2124,2840,2348,2608,2056,2246,2276,2170,2484,2300,2792,2704,2642,2440,2578,2203,2352,2040,2724,2586,2032,2372,2380,2752,2703,2191,2620,2616,2356,2214,2428,2050,2566,2528,2100,2250",0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/13416104143753735722,,2026-06-15,
83,83,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR17799953781689942017,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR17799953781689942017?region=IN,Image,2026-06-14,"2076,2705,2124,2840,2348,2608,2056,2246,2276,2170,2484,2300,2792,2704,2642,2440,2578,2203,2352,2040,2724,2586,2032,2372,2380,2752,2703,2191,2620,2616,2356,2214,2428,2050,2566,2528,2100,2250",1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/13416104143753735722,,2026-06-15,
84,84,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR18034156630353903617,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR18034156630353903617?region=IN,Image,2026-06-14,"2170,2124,2356,2616,2032,2484,2792,2050,2586,2620,2704,2300,2250,2203,2840,2076,2724,2276,2380,2608,2642,2348",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9021156649796241312,,2026-06-15,
