pipeline,competitor,page_id,page_name,ad_id,media_type,language,presenter_type,device_format,production_type,script_group_id,replication_type,variant_role,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR01304809423847292929,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,14,14,14,14,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR16724389491397099521,YouTubeVideo,,,,,,,,2026-06-15,2026-06-29,2,2,,14,True,14,146,80,146,True,False,166,0.5,True,True,False,undecided,high
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR01362799453802594305,Image,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,15,15,15,15,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR17460610314008526849,YouTubeVideo,,,,,,,,2026-06-15,2026-06-29,2,2,,14,True,15,154,84,154,True,False,166,0.5,True,True,False,undecided,high
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR01621832135469957121,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,16,16,16,16,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR01810583028867530753,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,17,17,17,17,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR01697097348523491329,YouTubeVideo,,,,,,,,2026-06-01,2026-06-01,1,1,,0,True,18,18,18,18,False,True,154,1.0,True,True,False,loser,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR01948288064153452545,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,18,19,18,18,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR02000079459868213249,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,19,20,19,19,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR02280664888722325505,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,20,21,20,20,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR02292858000227958785,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,21,22,21,21,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR02352052854409134081,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,22,23,22,22,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR02578210301614751745,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,23,24,23,23,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR02719062826374135809,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,24,25,24,24,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR02725022660433018881,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,25,26,25,25,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR02944692808646131713,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,26,27,26,26,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR03041052427156455425,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,27,28,27,27,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR03359961213537615873,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,28,29,28,28,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR03379897730171142145,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,29,30,29,29,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR03611905025913126913,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,30,31,30,30,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR03679388926457413633,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,31,32,31,31,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR04267229787317075969,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,32,33,32,32,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR04442344606226448385,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,33,35,34,34,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR04321392211137658881,YouTubeVideo,,,,,,,,2026-06-29,2026-06-29,1,1,,0,True,33,33,33,33,True,False,166,1.0,True,True,False,new,high
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR03714334867731775489,YouTubeVideo,,,,,,,,2026-06-01,2026-06-01,1,1,,0,True,34,34,34,34,False,True,154,1.0,True,True,False,loser,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR04503504528204627969,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,34,36,35,35,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR04808896356720574465,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,35,37,36,36,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR05037975111831912449,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,36,39,38,38,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR04959480521458450433,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,2,2,,28,True,37,38,38,37,True,False,166,1.0,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR05056138382497808385,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,37,40,39,39,True,False,166,0.667,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR05132609759807012865,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,39,41,41,41,True,False,166,0.667,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR05212164141950697473,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,40,42,42,42,True,False,166,0.667,True,True,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR05286711786228154369,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,41,43,43,43,True,False,166,0.333,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR05294247040061014017,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,42,44,44,44,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR05345301805934837761,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,43,45,45,45,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR05353549448813215745,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,44,46,46,46,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR05579308323053764609,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,45,47,47,47,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR05600036659857981441,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,46,48,48,48,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR05635146333875601409,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,47,49,49,49,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR05803348385742192641,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,48,50,50,50,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR06114939260815540225,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,49,51,51,51,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR06118408769756987393,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,50,52,52,52,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR06200431649994309633,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,51,53,53,53,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR06742815444576501761,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,52,54,54,54,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR06848845680169975809,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,53,55,55,55,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR06894171947513413633,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,54,56,56,56,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR06921612527927296001,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,55,57,57,57,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR07014545930766516225,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,56,58,58,58,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR07058426752636289025,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,57,59,59,59,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR07153038491255832577,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,58,60,60,60,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR07200835636104790017,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,59,62,61,61,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR07301036192328318977,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,61,63,62,62,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR07549967987088818177,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,62,64,63,63,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR07607579931073052673,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,63,65,64,64,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR07649973903984427009,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,64,66,65,65,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR07806690079430148097,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,65,67,66,66,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR07912052533508440065,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,66,68,67,67,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR07970046343034961921,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,67,69,68,68,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR07982494395209351169,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,68,70,69,69,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR08014230698833477633,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,69,71,70,70,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR08023856235939889153,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,70,72,71,71,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR08321099240185004033,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,71,73,72,72,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR08354442986859266049,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,72,74,73,73,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR08554145565825302529,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,74,75,75,75,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR08608946161656528897,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,75,76,76,76,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR08646403980194217985,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,76,77,77,77,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR08725913789167304705,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,77,78,78,78,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR08817339624125890561,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,78,80,79,79,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR09345366433959247873,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,80,81,80,80,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR09459151018257285121,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,81,82,81,81,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR09499031567717105665,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,82,83,83,83,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR09479280421872074753,YouTubeVideo,,,,,,,,2026-06-29,2026-06-29,1,1,,0,True,82,82,82,82,True,False,166,0.0,True,False,False,new,high
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR10031492037930385409,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,83,84,84,84,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR10214324397674594305,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,84,85,85,85,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR10229427014515818497,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,85,86,86,86,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR10331137543801667585,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,86,87,87,87,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR10579649574228459521,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,88,89,88,89,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR10723979880036302849,Image,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,89,90,89,90,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR11142920585045082113,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,90,91,90,91,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR11176165315543302145,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,91,92,91,92,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR11203510685122166785,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,92,93,92,93,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR11383191500943785985,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,93,94,93,94,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR11463094093266026497,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,94,95,94,95,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR11513262970595442689,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,95,96,95,96,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR11884472046186397697,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,96,98,97,98,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR11929589981846175745,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,97,99,98,99,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR12007664146460966913,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,98,100,99,100,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR12126851138192408577,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,99,101,100,101,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR12697472178082283521,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,100,103,103,103,True,False,166,0.0,True,False,False,winner,low
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR12901464570383564801,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,101,104,104,104,True,False,166,0.0,False,False,False,undecided,high
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR13018947619739664385,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,102,105,105,105,True,False,166,0.0,False,False,False,undecided,high
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR13059207337502310401,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,103,106,106,106,True,False,166,0.0,False,False,False,undecided,high
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR13185899114568613889,Image,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,104,107,107,107,True,False,166,0.0,False,False,False,undecided,high
google,mysivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,CR13276385872107798529,YouTubeVideo,,,,,,,,2026-06-01,2026-06-29,3,3,,28,True,105,108,108,108,True,False,166,0.0,False,False,False,undecided,high
