pipeline,competitor,page_id,page_name,ad_id,scrape_date,row_rank,page_rank,ad_start_date,media_type,low_impression
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR00224238326968745985,2026-06-29,1,1,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR00284101787298824193,2026-06-29,6,2,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR00345932273930993665,2026-06-29,10,3,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR00379240329427025921,2026-06-29,14,4,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR00818366375704657921,2026-06-29,18,5,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR00873319623263518721,2026-06-29,22,6,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR00884794470208372737,2026-06-29,26,7,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR00893801669463113729,2026-06-29,31,8,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR00980917281401864193,2026-06-29,35,9,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR00998407487742803969,2026-06-29,39,10,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR01014436142482718721,2026-06-29,44,11,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR01015980406563930113,2026-06-29,48,12,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR01025740633844744193,2026-06-29,51,13,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR01057967207985709057,2026-06-29,55,14,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR01323926469310676993,2026-06-29,59,15,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR01392012378240974849,2026-06-29,64,16,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR02020447526225707009,2026-06-29,68,17,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR02023426378103259137,2026-06-29,72,18,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR02104638231076143105,2026-06-29,77,19,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR02276273095683604481,2026-06-29,81,20,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR02404892866389213185,2026-06-29,85,21,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR02415981441155334145,2026-06-29,89,22,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR02500435753918529537,2026-06-29,92,23,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR02678215831963303937,2026-06-29,95,24,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR02721990920328183809,2026-06-29,99,25,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR02819408724290961409,2026-06-29,103,26,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR02919244130984919041,2026-06-29,108,27,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR03138283133753884673,2026-06-29,113,28,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR03244548596116226049,2026-06-29,117,29,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR03309923470149681153,2026-06-29,121,30,,Unknown,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR03364486141972578305,2026-06-29,122,31,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR03415376530858049537,2026-06-29,126,32,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR04736177243229782017,2026-06-29,130,33,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR05242160631632625665,2026-06-29,135,34,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR05291254100690731009,2026-06-29,139,35,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR05334922510657912833,2026-06-29,143,36,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR05355198647535403009,2026-06-29,144,37,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR05421305341046423553,2026-06-29,148,38,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR05475784862302470145,2026-06-29,152,39,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR05827657419601215489,2026-06-29,156,40,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR05844354147914088449,2026-06-29,161,41,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR05856975278680571905,2026-06-29,165,42,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR05891505535840157697,2026-06-29,170,43,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR06309566519877566465,2026-06-29,174,44,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR06325611967939608577,2026-06-29,179,45,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR06488745408641105921,2026-06-29,183,46,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR06536991703990009857,2026-06-29,187,47,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR06613274489285246977,2026-06-29,191,48,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR06759873706056482817,2026-06-29,195,49,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR06823254821911396353,2026-06-29,200,50,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR06949839628522225665,2026-06-29,205,51,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR06951888886268166145,2026-06-29,208,52,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR07160685001921527809,2026-06-29,212,53,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR07420450396419653633,2026-06-29,215,54,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR07815797394372558849,2026-06-29,219,55,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR07934513863846789121,2026-06-29,223,56,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR08031063946976821249,2026-06-29,227,57,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR08149803162597851137,2026-06-29,231,58,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR08358939370941579265,2026-06-29,234,59,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR08493834715931869185,2026-06-29,238,60,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR08620158319811624961,2026-06-29,241,61,,YouTubeVideo,
